1,23,0,333,0,412,0,511,0,311,0,408,0,446,0,320,0,224,0,182,0,347,0,163,0,102
1,24,0,333,0,406,0,472,0,311,0,403,0,443,0,320,0,230,0,185,0,347,0,167,0,104
1,25,0,333,0,397,0,431,0,311,0,401,0,442,0,320,0,231,0,186,0,347,0,174,0,137
1,26,0,333,0,396,0,426,0,311,0,402,0,446,0,320,0,230,0,182,0,347,0,175,0,141
1,27,0,333,0,395,0,426,0,311,0,409,0,472,0,320,0,225,0,162,0,347,0,176,0,141
1,28,0,333,0,393,0,426,0,311,0,420,0,510,0,320,0,215,0,131,0,347,0,178,0,141
1,29,0,333,0,389,0,426,0,311,0,432,0,511,0,320,0,204,0,104,0,347,0,182,0,141
1,30,0,333,0,383,0,425,0,311,0,442,0,511,0,320,0,195,0,102,0,347,0,188,0,141
1,31,0,333,0,378,0,424,0,311,0,445,0,511,0,320,0,191,0,105,0,347,0,193,0,143
1,32,0,333,0,374,0,422,0,311,0,442,0,509,0,320,0,194,0,131,0,347,0,198,0,145
1,33,0,333,0,371,0,421,0,311,0,435,0,472,0,320,0,199,0,161,0,347,0,200,0,146
1,34,0,333,0,371,0,420,0,311,0,429,0,450,0,320,0,203,0,178,0,347,0,200,0,146
1,35,0,333,0,373,0,430,0,311,0,429,0,448,0,320,0,204,0,180,0,347,0,198,0,139
1,36,0,333,0,386,0,476,0,311,0,427,0,448,0,320,0,206,0,179,0,347,0,187,0,102
1,37,0,333,0,403,0,511,0,311,0,421,0,449,0,320,0,211,0,179,0,347,0,173,0,102
1,38,0,333,0,414,0,511,0,311,0,414,0,448,0,320,0,219,0,180,0,347,0,162,0,102
1,39,0,333,0,412,0,492,0,311,0,407,0,445,0,320,0,226,0,183,0,347,0,162,0,102
1,40,0,333,0,402,0,443,0,311,0,404,0,444,0,320,0,229,0,184,0,347,0,170,0,127
1,41,0,333,0,398,0,425,0,311,0,404,0,444,0,320,0,229,0,184,0,347,0,173,0,141
1,42,0,333,0,397,0,425,0,311,0,408,0,461,0,320,0,225,0,171,0,347,0,174,0,141
1,43,0,333,0,396,0,426,0,311,0,418,0,496,0,320,0,217,0,142,0,347,0,175,0,141
1,44,0,333,0,392,0,426,0,311,0,430,0,511,0,320,0,206,0,112,0,347,0,179,0,141
1,45,0,333,0,387,0,426,0,311,0,441,0,511,0,320,0,196,0,102,0,347,0,184,0,141
1,46,0,333,0,382,0,425,0,311,0,447,0,511,0,320,0,190,0,102,0,347,0,189,0,142
1,47,0,333,0,377,0,423,0,311,0,446,0,511,0,320,0,190,0,120,0,347,0,194,0,143
1,48,0,333,0,374,0,422,0,311,0,439,0,485,0,320,0,195,0,150,0,347,0,197,0,145
1,49,0,333,0,373,0,421,0,311,0,432,0,456,0,320,0,201,0,174,0,347,0,199,0,145
1,50,0,333,0,373,0,423,0,311,0,430,0,448,0,320,0,202,0,180,0,347,0,198,0,144
1,51,0,333,0,382,0,456,0,311,0,429,0,448,0,320,0,203,0,180,0,347,0,191,0,117
1,52,0,333,0,398,0,508,0,311,0,425,0,449,0,320,0,207,0,179,0,347,0,176,0,102
1,53,0,333,0,413,0,511,0,311,0,418,0,448,0,320,0,214,0,179,0,347,0,163,0,102
1,54,0,333,0,416,0,510,0,311,0,411,0,447,0,320,0,222,0,181,0,347,0,160,0,102
1,55,0,333,0,407,0,460,0,311,0,406,0,445,0,320,0,226,0,183,0,347,0,166,0,114
1,56,0,333,0,399,0,426,0,311,0,405,0,444,0,320,0,228,0,184,0,347,0,172,0,141
1,57,0,333,0,399,0,425,0,311,0,407,0,452,0,320,0,226,0,177,0,347,0,172,0,142
1,58,0,333,0,398,0,425,0,311,0,415,0,482,0,320,0,219,0,153,0,347,0,173,0,141
1,59,0,333,0,395,0,426,0,311,0,427,0,511,0,320,0,209,0,123,0,347,0,176,0,141
1,60,0,333,0,391,0,426,0,311,0,439,0,511,0,320,0,198,0,102,0,347,0,180,0,141
1,61,0,333,0,385,0,425,0,311,0,447,0,511,0,320,0,191,0,102,0,347,0,186,0,141
1,62,0,333,0,380,0,424,0,311,0,448,0,511,0,320,0,188,0,110,0,347,0,191,0,142
1,63,0,333,0,376,0,423,0,311,0,443,0,499,0,320,0,192,0,139,0,347,0,195,0,144
1,64,0,333,0,374,0,422,0,311,0,435,0,465,0,320,0,198,0,167,0,347,0,197,0,145
1,65,0,333,0,374,0,422,0,311,0,431,0,448,0,320,0,201,0,180,0,347,0,198,0,145
1,66,0,333,0,378,0,439,0,311,0,431,0,448,0,320,0,202,0,180,0,347,0,194,0,131
1,67,0,333,0,393,0,489,0,311,0,428,0,448,0,320,0,204,0,180,0,347,0,181,0,102
1,68,0,333,0,409,0,511,0,311,0,422,0,449,0,320,0,210,0,179,0,347,0,167,0,102
1,69,0,333,0,417,0,511,0,311,0,414,0,448,0,320,0,218,0,180,0,347,0,159,0,102
1,70,0,333,0,412,0,479,0,311,0,408,0,446,0,320,0,224,0,182,0,347,0,162,0,102
1,71,0,333,0,402,0,434,0,311,0,406,0,445,0,320,0,227,0,183,0,347,0,170,0,134
1,72,0,333,0,399,0,425,0,311,0,406,0,447,0,320,0,226,0,182,0,347,0,172,0,142
1,73,0,333,0,399,0,425,0,311,0,412,0,469,0,320,0,221,0,164,0,347,0,172,0,142
1,74,0,333,0,397,0,425,0,311,0,423,0,506,0,320,0,212,0,134,0,347,0,174,0,141
1,75,0,333,0,393,0,426,0,311,0,435,0,511,0,320,0,201,0,106,0,347,0,178,0,141
1,76,0,333,0,388,0,426,0,311,0,445,0,511,0,320,0,192,0,102,0,347,0,183,0,141
1,77,0,333,0,382,0,425,0,311,0,449,0,511,0,320,0,188,0,102,0,347,0,189,0,142
1,78,0,333,0,378,0,423,0,311,0,446,0,511,0,320,0,190,0,127,0,347,0,193,0,143
1,79,0,333,0,375,0,422,0,311,0,439,0,476,0,320,0,195,0,157,0,347,0,196,0,144
1,80,0,333,0,374,0,422,0,311,0,433,0,451,0,320,0,200,0,178,0,347,0,197,0,145
1,81,0,333,0,376,0,427,0,311,0,431,0,447,0,320,0,201,0,181,0,347,0,196,0,140
1,82,0,333,0,387,0,469,0,311,0,430,0,448,0,320,0,202,0,180,0,347,0,186,0,107
1,83,0,333,0,404,0,511,0,311,0,425,0,449,0,320,0,207,0,179,0,347,0,171,0,102
1,84,0,333,0,416,0,511,0,311,0,418,0,448,0,320,0,215,0,180,0,347,0,160,0,102
1,85,0,333,0,416,0,499,0,311,0,411,0,447,0,320,0,222,0,181,0,347,0,159,0,102
1,86,0,333,0,406,0,448,0,311,0,407,0,445,0,320,0,226,0,183,0,347,0,166,0,123
1,87,0,333,0,400,0,424,0,311,0,406,0,445,0,320,0,226,0,183,0,347,0,171,0,142
1,88,0,333,0,400,0,425,0,311,0,410,0,458,0,320,0,223,0,173,0,347,0,171,0,142
1,89,0,333,0,398,0,425,0,311,0,419,0,491,0,320,0,216,0,146,0,347,0,173,0,142
1,90,0,333,0,395,0,426,0,311,0,431,0,511,0,320,0,205,0,116,0,347,0,176,0,141
1,91,0,333,0,391,0,426,0,311,0,443,0,511,0,320,0,195,0,102,0,347,0,181,0,141
1,92,0,333,0,385,0,425,0,311,0,449,0,511,0,320,0,188,0,102,0,347,0,186,0,141
1,93,0,333,0,380,0,424,0,311,0,449,0,511,0,320,0,188,0,116,0,347,0,191,0,142
1,94,0,333,0,376,0,423,0,311,0,442,0,490,0,320,0,192,0,146,0,347,0,195,0,144
1,95,0,333,0,375,0,422,0,311,0,435,0,458,0,320,0,198,0,172,0,347,0,196,0,144
1,96,0,333,0,375,0,422,0,311,0,432,0,447,0,320,0,201,0,181,0,347,0,196,0,144
1,97,0,333,0,382,0,450,0,311,0,431,0,447,0,320,0,201,0,181,0,347,0,190,0,122
1,98,0,333,0,398,0,501,0,311,0,428,0,448,0,320,0,205,0,180,0,347,0,177,0,102
1,99,0,333,0,413,0,511,0,311,0,421,0,449,0,320,0,211,0,179,0,347,0,163,0,102
1,100,0,333,0,418,0,511,0,311,0,413,0,447,0,320,0,219,0,180,0,347,0,158,0,102
1,101,0,333,0,411,0,467,0,311,0,408,0,446,0,320,0,224,0,182,0,347,0,163,0,108
1,102,0,333,0,401,0,428,0,311,0,407,0,445,0,320,0,226,0,183,0,347,0,170,0,139
1,103,0,333,0,400,0,424,0,311,0,408,0,450,0,320,0,225,0,179,0,347,0,171,0,142
1,104,0,333,0,399,0,425,0,311,0,415,0,477,0,320,0,219,0,157,0,347,0,172,0,142
1,105,0,333,0,397,0,425,0,311,0,427,0,511,0,320,0,209,0,127,0,347,0,174,0,141
1,106,0,333,0,393,0,426,0,311,0,439,0,511,0,320,0,198,0,102,0,347,0,178,0,141
1,107,0,333,0,387,0,426,0,311,0,448,0,511,0,320,0,190,0,102,0,347,0,184,0,141
1,108,0,333,0,382,0,425,0,311,0,450,0,511,0,320,0,187,0,106,0,347,0,189,0,142
1,109,0,333,0,378,0,423,0,311,0,446,0,505,0,320,0,190,0,134,0,347,0,193,0,143
1,110,0,333,0,375,0,423,0,311,0,438,0,469,0,320,0,196,0,163,0,347,0,196,0,144
1,111,0,333,0,375,0,422,0,311,0,432,0,448,0,320,0,200,0,180,0,347,0,196,0,144
1,112,0,333,0,378,0,434,0,311,0,432,0,447,0,320,0,201,0,181,0,347,0,194,0,135
1,113,0,333,0,392,0,482,0,311,0,430,0,448,0,320,0,203,0,180,0,347,0,182,0,102
1,114,0,333,0,408,0,511,0,311,0,424,0,449,0,320,0,208,0,179,0,347,0,167,0,102
1,115,0,333,0,418,0,511,0,311,0,417,0,448,0,320,0,216,0,180,0,347,0,158,0,102
1,116,0,333,0,415,0,487,0,311,0,410,0,446,0,320,0,222,0,182,0,347,0,160,0,102
1,117,0,333,0,404,0,439,0,311,0,407,0,445,0,320,0,225,0,183,0,347,0,168,0,130
1,118,0,333,0,400,0,424,0,311,0,407,0,446,0,320,0,225,0,182,0,347,0,171,0,142
1,119,0,333,0,400,0,424,0,311,0,412,0,464,0,320,0,221,0,167,0,347,0,171,0,142
1,120,0,333,0,398,0,425,0,311,0,422,0,500,0,320,0,213,0,138,0,347,0,173,0,142
1,121,0,333,0,395,0,426,0,311,0,435,0,511,0,320,0,202,0,109,0,347,0,176,0,141
1,122,0,333,0,390,0,426,0,311,0,445,0,511,0,320,0,192,0,102,0,347,0,181,0,141
1,123,0,333,0,384,0,425,0,311,0,450,0,511,0,320,0,187,0,102,0,347,0,187,0,141
1,124,0,333,0,379,0,424,0,311,0,448,0,511,0,320,0,188,0,123,0,347,0,192,0,143
1,125,0,333,0,376,0,423,0,311,0,441,0,482,0,320,0,193,0,153,0,347,0,195,0,144
1,126,0,333,0,375,0,422,0,311,0,434,0,453,0,320,0,199,0,176,0,347,0,196,0,144
1,127,0,333,0,376,0,425,0,311,0,432,0,447,0,320,0,200,0,181,0,347,0,196,0,142
1,128,0,333,0,386,0,461,0,311,0,431,0,447,0,320,0,201,0,181,0,347,0,187,0,113
1,129,0,333,0,402,0,511,0,311,0,427,0,448,0,320,0,206,0,180,0,347,0,173,0,102
1,130,0,333,0,416,0,511,0,311,0,420,0,449,0,320,0,213,0,179,0,347,0,160,0,102
1,131,0,333,0,418,0,506,0,311,0,412,0,447,0,320,0,220,0,181,0,347,0,158,0,102
1,132,0,333,0,408,0,455,0,311,0,408,0,446,0,320,0,225,0,182,0,347,0,164,0,117
1,133,0,333,0,401,0,425,0,311,0,407,0,445,0,320,0,225,0,183,0,347,0,171,0,142
1,134,0,333,0,400,0,424,0,311,0,409,0,455,0,320,0,223,0,175,0,347,0,171,0,142
1,135,0,333,0,399,0,425,0,311,0,418,0,485,0,320,0,216,0,150,0,347,0,172,0,142
1,136,0,333,0,396,0,425,0,311,0,430,0,511,0,320,0,206,0,120,0,347,0,175,0,141
1,137,0,333,0,392,0,426,0,311,0,442,0,511,0,320,0,195,0,102,0,347,0,179,0,141
1,138,0,333,0,386,0,426,0,311,0,449,0,511,0,320,0,188,0,102,0,347,0,185,0,141
1,139,0,333,0,381,0,425,0,311,0,450,0,511,0,320,0,187,0,112,0,347,0,190,0,142
1,140,0,312,0,377,0,423,0,289,0,444,0,496,0,341,0,191,0,142,0,368,0,194,0,143
1,141,0,312,0,376,0,423,0,289,0,436,0,462,0,341,0,197,0,169,0,368,0,196,0,144
1,142,0,312,0,375,0,422,0,289,0,432,0,447,0,341,0,200,0,181,0,368,0,196,0,144
1,143,0,312,0,381,0,443,0,289,0,432,0,447,0,341,0,201,0,181,0,368,0,191,0,127
1,144,0,312,0,396,0,494,0,289,0,429,0,448,0,341,0,203,0,180,0,368,0,178,0,102
1,145,0,312,0,412,0,511,0,289,0,423,0,449,0,341,0,210,0,179,0,368,0,164,0,102
1,146,0,312,0,419,0,511,0,289,0,415,0,448,0,341,0,217,0,180,0,368,0,157,0,102
1,147,0,312,0,413,0,475,0,289,0,409,0,446,0,341,0,223,0,182,0,368,0,161,0,102
1,148,0,312,0,403,0,432,0,289,0,407,0,445,0,341,0,225,0,183,0,368,0,169,0,136
1,149,0,312,0,400,0,424,0,289,0,408,0,448,0,341,0,225,0,180,0,368,0,171,0,142
1,150,0,312,0,400,0,424,0,289,0,414,0,472,0,341,0,220,0,161,0,368,0,171,0,142
1,151,0,312,0,398,0,425,0,289,0,425,0,509,0,341,0,210,0,131,0,368,0,173,0,141
1,152,0,312,0,394,0,426,0,289,0,438,0,511,0,341,0,199,0,104,0,368,0,177,0,141
1,153,0,312,0,389,0,426,0,289,0,447,0,511,0,341,0,190,0,102,0,368,0,183,0,141
1,154,0,312,0,383,0,425,0,289,0,451,0,511,0,341,0,187,0,103,0,368,0,188,0,141
1,155,0,312,0,379,0,424,0,289,0,447,0,511,0,341,0,189,0,130,0,368,0,193,0,143
1,156,0,312,0,376,0,423,0,289,0,439,0,474,0,341,0,195,0,160,0,368,0,195,0,144
1,157,0,312,0,375,0,422,0,289,0,433,0,450,0,341,0,199,0,179,0,368,0,196,0,144
1,158,0,312,0,377,0,430,0,289,0,432,0,447,0,341,0,200,0,181,0,368,0,194,0,138
1,159,0,312,0,389,0,473,0,289,0,431,0,448,0,341,0,202,0,180,0,368,0,184,0,103
1,160,0,312,0,406,0,511,0,289,0,426,0,449,0,341,0,207,0,179,0,368,0,169,0,102
1,161,0,312,0,418,0,511,0,289,0,418,0,448,0,341,0,214,0,180,0,368,0,158,0,102
1,162,0,312,0,416,0,495,0,289,0,411,0,447,0,341,0,221,0,181,0,368,0,158,0,102
1,163,0,312,0,406,0,445,0,289,0,408,0,445,0,341,0,225,0,182,0,368,0,166,0,126
1,164,0,312,0,401,0,424,0,289,0,407,0,445,0,341,0,225,0,183,0,368,0,171,0,142
1,165,0,312,0,400,0,424,0,289,0,411,0,460,0,341,0,222,0,171,0,368,0,171,0,142
1,166,0,312,0,399,0,425,0,289,0,421,0,494,0,341,0,214,0,143,0,368,0,172,0,142
1,167,0,312,0,396,0,426,0,289,0,433,0,511,0,341,0,203,0,113,0,368,0,175,0,141
1,168,0,312,0,391,0,426,0,289,0,444,0,511,0,341,0,193,0,102,0,368,0,180,0,141
1,169,0,312,0,385,0,426,0,289,0,450,0,511,0,341,0,187,0,102,0,368,0,186,0,141
1,170,0,312,0,380,0,424,0,289,0,449,0,511,0,341,0,187,0,118,0,368,0,191,0,142
1,171,0,312,0,377,0,423,0,289,0,442,0,487,0,341,0,192,0,149,0,368,0,194,0,143
1,172,0,312,0,375,0,423,0,289,0,435,0,456,0,341,0,198,0,173,0,368,0,196,0,144
1,173,0,312,0,375,0,423,0,289,0,432,0,447,0,341,0,200,0,181,0,368,0,196,0,144
1,174,0,312,0,384,0,454,0,289,0,432,0,447,0,341,0,201,0,181,0,368,0,189,0,119
1,175,0,312,0,400,0,505,0,289,0,428,0,448,0,341,0,205,0,180,0,368,0,175,0,102
1,176,0,312,0,415,0,511,0,289,0,421,0,449,0,341,0,211,0,179,0,368,0,161,0,102
1,177,0,312,0,418,0,511,0,289,0,413,0,447,0,341,0,219,0,180,0,368,0,157,0,102
1,178,0,312,0,410,0,463,0,289,0,409,0,446,0,341,0,224,0,182,0,368,0,163,0,111
1,179,0,312,0,401,0,427,0,289,0,407,0,445,0,341,0,225,0,183,0,368,0,170,0,140
1,180,0,333,0,401,0,424,0,311,0,409,0,452,0,320,0,224,0,178,0,347,0,171,0,142
1,181,0,333,0,400,0,425,0,311,0,416,0,480,0,320,0,218,0,155,0,347,0,171,0,142
1,182,0,333,0,397,0,425,0,311,0,428,0,511,0,320,0,207,0,124,0,347,0,174,0,141
1,183,0,333,0,393,0,426,0,311,0,440,0,511,0,320,0,197,0,102,0,347,0,178,0,141
1,184,0,333,0,387,0,426,0,311,0,449,0,511,0,320,0,189,0,102,0,347,0,184,0,141
1,185,0,333,0,382,0,425,0,311,0,450,0,511,0,320,0,187,0,108,0,347,0,189,0,142
1,186,0,333,0,378,0,423,0,311,0,445,0,502,0,320,0,190,0,137,0,347,0,193,0,143
1,187,0,333,0,376,0,423,0,311,0,438,0,466,0,320,0,196,0,165,0,347,0,195,0,144
1,188,0,333,0,375,0,422,0,311,0,433,0,448,0,320,0,200,0,180,0,347,0,196,0,144
1,189,0,333,0,379,0,437,0,311,0,432,0,447,0,320,0,200,0,181,0,347,0,193,0,132
1,190,0,333,0,393,0,486,0,311,0,430,0,448,0,320,0,203,0,180,0,347,0,181,0,102
1,191,0,333,0,410,0,511,0,311,0,424,0,449,0,320,0,208,0,179,0,347,0,166,0,102
1,192,0,333,0,419,0,511,0,311,0,416,0,448,0,320,0,216,0,180,0,347,0,157,0,102
1,193,0,333,0,414,0,483,0,311,0,410,0,446,0,320,0,222,0,182,0,347,0,160,0,102
1,194,0,333,0,404,0,436,0,311,0,407,0,445,0,320,0,225,0,183,0,347,0,168,0,133
1,195,0,333,0,401,0,424,0,311,0,407,0,446,0,320,0,225,0,182,0,347,0,171,0,142
1,196,0,333,0,400,0,424,0,311,0,413,0,467,0,320,0,221,0,165,0,347,0,171,0,142
1,197,0,333,0,398,0,425,0,311,0,423,0,503,0,320,0,212,0,136,0,347,0,173,0,142
1,198,0,333,0,395,0,426,0,311,0,436,0,511,0,320,0,201,0,107,0,347,0,176,0,141
1,199,0,333,0,390,0,426,0,311,0,446,0,511,0,320,0,191,0,102,0,347,0,182,0,141
1,200,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,201,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,202,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,203,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,204,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,205,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,206,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,207,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,208,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,209,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,210,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,211,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,212,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,213,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,214,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,215,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,216,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,217,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,218,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,219,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,220,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,221,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,222,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,223,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,224,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,225,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,226,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,227,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,228,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,229,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,230,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,231,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,232,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,233,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,234,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,235,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,236,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,237,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,238,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
1,239,0,333,0,402,0,424,0,311,0,434,0,446,0,320,0,199,0,181,0,347,0,169,0,143
2,0,0,333,0,411,0,511,0,311,0,405,0,436,0,320,0,207,0,170,0,347,0,186,0,133
2,1,0,333,0,381,0,457,0,311,0,407,0,437,0,320,0,205,0,170,0,347,0,183,0,132
2,2,0,333,0,370,0,412,0,311,0,410,0,438,0,320,0,197,0,143,0,347,0,181,0,132
2,3,0,333,0,372,0,413,0,311,0,412,0,439,0,320,0,195,0,102,0,347,0,178,0,132
2,4,0,333,0,375,0,414,0,311,0,415,0,439,0,320,0,229,0,174,0,347,0,176,0,132
2,5,0,333,0,380,0,416,0,311,0,419,0,440,0,320,0,225,0,174,0,347,0,158,0,102
2,6,0,333,0,385,0,417,0,311,0,424,0,440,0,320,0,219,0,172,0,347,0,179,0,102
2,7,0,333,0,389,0,417,0,311,0,431,0,453,0,320,0,215,0,171,0,347,0,193,0,135
2,8,0,333,0,393,0,417,0,311,0,445,0,511,0,320,0,210,0,170,0,347,0,188,0,133
2,9,0,333,0,397,0,416,0,311,0,411,0,449,0,320,0,206,0,170,0,347,0,184,0,132
2,10,0,333,0,413,0,482,0,311,0,409,0,438,0,320,0,203,0,171,0,347,0,181,0,132
2,11,0,333,0,397,0,416,0,311,0,406,0,437,0,320,0,206,0,170,0,347,0,184,0,132
2,12,0,333,0,415,0,511,0,311,0,408,0,438,0,320,0,204,0,170,0,347,0,182,0,132
2,13,0,333,0,385,0,459,0,311,0,411,0,438,0,320,0,202,0,171,0,347,0,180,0,132
2,14,0,333,0,373,0,414,0,311,0,413,0,439,0,320,0,194,0,143,0,347,0,177,0,132
2,15,0,333,0,376,0,415,0,311,0,416,0,439,0,320,0,191,0,102,0,347,0,175,0,132
2,16,0,333,0,378,0,415,0,311,0,418,0,440,0,320,0,225,0,172,0,347,0,173,0,132
2,17,0,333,0,383,0,417,0,311,0,422,0,440,0,320,0,221,0,173,0,347,0,154,0,102
2,18,0,333,0,387,0,417,0,311,0,426,0,439,0,320,0,216,0,171,0,347,0,175,0,102
2,19,0,333,0,392,0,417,0,311,0,433,0,452,0,320,0,212,0,171,0,347,0,190,0,134
2,20,0,333,0,396,0,416,0,311,0,448,0,511,0,320,0,207,0,170,0,347,0,185,0,133
2,21,0,333,0,399,0,415,0,311,0,414,0,450,0,320,0,203,0,171,0,347,0,181,0,132
2,22,0,333,0,415,0,481,0,311,0,412,0,439,0,320,0,201,0,171,0,347,0,179,0,132
2,23,0,333,0,399,0,415,0,311,0,409,0,438,0,320,0,204,0,171,0,347,0,182,0,132
2,24,0,333,0,418,0,511,0,311,0,411,0,438,0,320,0,202,0,171,0,347,0,180,0,132
2,25,0,333,0,388,0,460,0,311,0,413,0,439,0,320,0,200,0,171,0,347,0,177,0,132
2,26,0,333,0,376,0,415,0,311,0,415,0,439,0,320,0,192,0,144,0,347,0,175,0,132
2,27,0,333,0,378,0,415,0,311,0,418,0,440,0,320,0,188,0,102,0,347,0,173,0,132
2,28,0,333,0,381,0,416,0,311,0,420,0,440,0,320,0,223,0,171,0,347,0,171,0,133
