# web_common.py 的『网页请求 -> 机器人命令』翻译层 golden vectors
# 参考值 = 真版 padog.py + 真版 web_common.py（都 exec 进真实模块，非手搭 dict，P-23）
# 前置列: now_ms,value_f,has_f,turn,has_t,force,arm_enabled,crawl_phase,gait_mode
# 事后列: thr,spd,L,R,joy_turn,gait_mode,n_calls,callseq
# ⚠️ 本 suite 对照的是**有序调用序列**（n_calls + callseq），不只是最终状态：
#    P-26（move 还是 drive）与 P-29（某条命令没被调用到）在数值上完全看不出来。
# callseq 编码: sit:<front %g>;<rear %g>|move:<spd %g>;<L %d>;<R %d>|drive:...|joy_turn:<pct %g>|turn_lr:<jt %g>;<L %d>;<R %d>，空序列 = '-'
# 字段内用 ';'、字段间用 '|' —— 都不用 ','，否则会被 CSV 的逗号切碎
# 时钟由 install_controllable_clock() 钉死（原地踏步那条分支要比时刻）
100900,-20,1,0,1,0,0,0,1,1.200000,2.000000,1,1,0.000000,1,3,sit:0;0|joy_turn:0|drive:2;1;1
100900,50,1,20,1,0,0,0,1,-3.000000,2.500000,1,-1,-20.000000,1,4,sit:0;0|joy_turn:-20|turn_lr:-20;1;-1|drive:2.5;1;-1
100900,0,1,20,1,0,0,0,1,0.000000,2.500000,1,-1,-20.000000,1,4,sit:0;0|joy_turn:-20|turn_lr:-20;1;-1|drive:2.5;1;-1
100900,50,1,19,1,0,0,0,1,-3.000000,-3.000000,1,1,0.000000,1,3,sit:0;0|joy_turn:0|drive:-3;1;1
100900,50,1,0,1,0,0,1,0,-3.000000,0.000000,0,0,0.000000,0,1,sit:0;0
100900,0,1,0,1,0,0,2,0,0.000000,0.000000,0,0,0.000000,0,1,sit:0;0
100900,0,1,20,1,0,0,1,0,0.000000,0.000000,0,0,0.000000,0,1,sit:0;0
100900,50,1,0,1,0,1,0,0,-3.000000,0.000000,0,0,0.000000,0,1,sit:0;0
100900,0,1,20,1,0,1,0,0,0.000000,0.000000,0,0,0.000000,0,1,sit:0;0
100900,50,1,0,1,1,1,0,0,-3.000000,-3.000000,1,1,0.000000,0,3,sit:0;0|joy_turn:0|move:-3;1;1
100900,50,1,25,1,1,1,0,0,-3.000000,2.500000,1,-1,-25.000000,0,4,sit:0;0|joy_turn:-25|turn_lr:-25;1;-1|move:2.5;1;-1
100900,0,1,20,1,1,1,0,0,0.000000,2.500000,1,-1,-20.000000,0,4,sit:0;0|joy_turn:-20|turn_lr:-20;1;-1|move:2.5;1;-1
100900,50,0,0,1,0,0,0,0,0.000000,0.000000,0,0,0.000000,0,0,-
100900,50,1,0,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0,0,-
100900,50,0,0,0,0,0,0,0,0.000000,0.000000,0,0,0.000000,0,0,-
