3.000000,0,0,0,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,403,0,423,0,311,0,435,0,446,0,320,0,198,0,182,0,347,0,168,0,143
3.000000,0,0,0,0.250000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,403,0,423,0,311,0,435,0,446,0,320,0,198,0,182,0,347,0,168,0,143
3.000000,0,0,0,0.600000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,403,0,423,0,311,0,435,0,446,0,320,0,198,0,182,0,347,0,168,0,143
-2.500000,-1,1,0,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,100.000000,0,0,312,0,430,0,447,0,289,0,434,0,446,0,341,0,199,0,181,0,368,0,182,0,111
-2.500000,-1,1,0,0.350000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,100.000000,0,0,312,0,402,0,424,0,289,0,450,0,431,0,341,0,219,0,181,0,368,0,169,0,143
-2.500000,-1,1,0,0.800000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,100.000000,0,0,312,0,417,0,410,0,289,0,457,0,511,0,341,0,183,0,119,0,368,0,188,0,141
-2.500000,-1,1,0,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,-100.000000,0,0,355,0,430,0,447,0,332,0,434,0,446,0,298,0,199,0,181,0,326,0,182,0,111
-2.500000,-1,1,0,0.350000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,-100.000000,0,0,355,0,402,0,424,0,332,0,450,0,431,0,298,0,219,0,181,0,326,0,169,0,143
-2.500000,-1,1,0,0.800000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,-100.000000,0,0,355,0,417,0,410,0,332,0,457,0,511,0,298,0,183,0,119,0,326,0,188,0,141
-2.000000,1,1,1,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,424,0,511,0,311,0,417,0,440,0,320,0,196,0,173,0,347,0,174,0,132
-2.000000,1,1,1,0.120000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,394,0,458,0,311,0,420,0,440,0,320,0,194,0,174,0,347,0,171,0,132
-2.000000,1,1,1,0.300000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,385,0,417,0,311,0,424,0,439,0,320,0,172,0,102,0,347,0,167,0,134
-2.000000,1,1,1,0.550000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,393,0,417,0,311,0,432,0,437,0,320,0,210,0,170,0,347,0,149,0,102
-2.000000,1,1,1,0.880000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,400,0,414,0,311,0,456,0,511,0,320,0,202,0,171,0,347,0,180,0,132
2.000000,1,1,1,0.400000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,408,0,409,0,311,0,434,0,436,0,320,0,169,0,130,0,347,0,171,0,133
2.000000,0,0,1,0.400000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,333,0,399,0,415,0,311,0,431,0,438,0,320,0,197,0,172,0,347,0,167,0,134
-3.000000,1,1,0,0.000000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,1,0,333,0,377,0,399,0,311,0,432,0,379,0,320,0,201,0,226,0,347,0,195,0,195
-3.000000,1,1,0,0.400000,81.000000,81.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,0.000000,1,0,333,0,400,0,379,0,311,0,404,0,381,0,320,0,229,0,225,0,347,0,171,0,210
0.000000,0,0,0,0.000000,81.000000,81.000000,0.000000,12.000000,0.000000,-8.000000,18.000000,18.000000,0.000000,0,0,333,0,401,0,422,0,310,0,434,0,449,0,320,0,200,0,184,0,347,0,169,0,142
0.000000,0,0,0,0.000000,150.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000,0.000000,0,0,333,0,316,0,204,0,311,0,347,0,227,0,320,0,285,0,401,0,347,0,256,0,362
-3.000000,1,1,0,0.200000,81.000000,81.000000,-3.000000,3.000000,0.000000,0.000000,0.000000,30.000000,0.000000,0,0,333,0,409,0,511,0,311,0,398,0,426,0,320,0,227,0,170,0,347,0,173,0,102
0.000000,0,0,0,0.000000,81.000000,81.000000,40.000000,40.000000,0.000000,0.000000,18.000000,18.000000,0.000000,0,0,334,0,373,0,336,0,310,0,460,0,511,0,320,0,228,0,269,0,346,0,143,0,102
0.000000,0,0,0,0.000000,81.000000,81.000000,0.000000,0.000000,-40.000000,-40.000000,18.000000,18.000000,0.000000,0,0,331,0,414,0,467,0,308,0,446,0,490,0,322,0,212,0,226,0,349,0,183,0,188
4.000000,1,-1,0,0.132443,89.292133,109.319897,5.326282,-1.955469,1.207751,-8.891171,-16.245555,-14.422417,0.000000,1,0,334,0,370,0,418,0,310,0,396,0,370,0,320,0,250,0,288,0,347,0,192,0,130
0.000000,1,1,0,0.034488,89.511374,101.278648,2.343984,0.693591,-4.650135,1.009453,-10.042548,-12.490183,100.000000,0,0,311,0,380,0,411,0,289,0,416,0,448,0,342,0,231,0,234,0,369,0,192,0,159
-4.000000,1,1,0,0.012826,62.515552,65.519296,6.418492,4.486623,-2.689666,-4.919156,24.828885,21.042308,100.000000,0,0,312,0,385,0,482,0,289,0,462,0,511,0,342,0,196,0,174,0,368,0,175,0,102
-4.000000,0,0,0,0.078516,96.050127,61.066792,-1.161582,7.450249,5.361103,-5.615723,-8.879138,38.629433,100.000000,1,0,313,0,366,0,406,0,290,0,393,0,318,0,340,0,227,0,242,0,368,0,205,0,183
1.500000,1,1,0,0.842876,82.323836,101.917573,-6.386341,-6.291971,-9.335670,4.383926,-12.828882,27.811855,-100.000000,1,0,353,0,358,0,409,0,331,0,415,0,390,0,299,0,216,0,205,0,327,0,240,0,302
-1.500000,1,1,0,0.174079,59.257297,93.159576,6.440501,5.042316,-0.023448,-6.134386,12.968799,0.411554,35.000000,1,0,326,0,417,0,505,0,303,0,432,0,468,0,327,0,217,0,207,0,354,0,142,0,102
3.000000,-1,1,1,0.641691,67.223606,89.900551,7.139329,8.208669,-0.897724,-8.410166,22.089656,-18.956959,100.000000,0,0,312,0,398,0,423,0,289,0,464,0,511,0,341,0,184,0,206,0,368,0,102,0,102
3.000000,1,0,0,0.514141,109.132675,70.373501,-9.073411,-8.739654,3.834871,-2.423828,-6.196684,26.285604,100.000000,0,0,312,0,381,0,393,0,290,0,413,0,355,0,340,0,205,0,149,0,368,0,218,0,262
4.000000,-1,1,1,0.638007,90.237978,59.305099,-4.799186,-9.500489,-3.680677,-2.221501,26.363425,28.354410,35.000000,1,0,325,0,386,0,418,0,303,0,425,0,339,0,327,0,198,0,233,0,355,0,204,0,250
-1.500000,-1,1,0,0.166652,54.054242,56.565164,6.884457,2.370034,9.054842,8.646477,-13.599538,13.409364,0.000000,0,0,335,0,429,0,511,0,311,0,444,0,511,0,319,0,213,0,120,0,345,0,141,0,102
-3.000000,1,0,0,0.034627,55.412564,88.355323,1.706291,-8.602350,-1.749900,6.385979,-8.905470,-0.362860,35.000000,1,0,326,0,373,0,470,0,303,0,432,0,459,0,327,0,207,0,174,0,355,0,198,0,120
3.000000,-1,-1,1,0.864584,84.466178,91.690178,0.434146,-9.081921,-1.985603,-9.364316,17.116421,-19.710178,-35.000000,1,0,340,0,374,0,391,0,318,0,430,0,376,0,312,0,207,0,245,0,340,0,199,0,209
3.000000,-1,1,1,0.601840,56.043806,100.716251,-4.618307,-4.015830,-3.019121,-1.517151,-15.111048,-15.099105,-100.000000,0,0,354,0,394,0,511,0,332,0,429,0,494,0,299,0,175,0,104,0,326,0,144,0,102
1.500000,1,0,0,0.420999,108.208767,64.292549,8.124740,-1.106699,-0.790081,-3.338899,24.480848,23.892869,100.000000,0,0,312,0,367,0,303,0,289,0,444,0,423,0,341,0,232,0,298,0,368,0,173,0,173
1.500000,1,1,1,0.131686,77.078730,71.346303,-3.152581,-1.208446,-0.614014,6.103905,-4.109756,-17.765638,-100.000000,0,0,354,0,414,0,479,0,332,0,427,0,445,0,298,0,209,0,152,0,326,0,183,0,148
3.000000,1,1,1,0.809547,89.116776,86.842471,7.112722,5.033174,1.168856,-5.962699,25.661107,26.047063,35.000000,0,0,326,0,387,0,352,0,303,0,438,0,467,0,327,0,204,0,255,0,354,0,140,0,152
-4.000000,-1,-1,0,0.282659,72.760885,60.799343,-7.283904,-8.926231,4.360844,-2.385992,-12.396529,-7.645865,0.000000,0,0,334,0,402,0,511,0,311,0,434,0,411,0,319,0,167,0,110,0,347,0,183,0,118
0.000000,-1,1,0,0.934586,98.508226,94.710742,-0.077997,7.656160,-5.386423,-8.717385,-3.935067,30.565492,-100.000000,0,0,354,0,379,0,392,0,331,0,418,0,438,0,299,0,226,0,229,0,326,0,201,0,207
1.500000,0,0,0,0.582162,77.714853,59.085706,-1.105234,4.435338,4.619174,4.831761,12.103666,-11.400915,-100.000000,1,0,355,0,390,0,386,0,333,0,428,0,468,0,298,0,201,0,119,0,325,0,177,0,189
4.000000,-1,1,0,0.122600,57.505192,56.703140,0.351696,-5.613268,0.760137,6.972392,14.163252,16.074524,100.000000,1,0,312,0,418,0,511,0,289,0,435,0,446,0,341,0,197,0,159,0,368,0,156,0,102
4.000000,1,-1,1,0.528346,56.211294,70.343154,-7.969750,8.762712,5.688807,1.248821,-4.288248,31.424134,100.000000,1,0,312,0,375,0,476,0,290,0,421,0,388,0,340,0,185,0,102,0,368,0,204,0,167
3.000000,1,-1,0,0.590693,65.183838,50.595839,-6.785429,-5.045456,7.450594,8.001321,5.147493,29.510421,100.000000,0,0,313,0,420,0,486,0,291,0,486,0,511,0,340,0,177,0,102,0,367,0,175,0,109
3.000000,-1,-1,0,0.333631,109.239382,83.987739,-5.403920,-1.363653,-7.369911,8.119669,-6.057180,-2.090071,-35.000000,0,0,340,0,381,0,402,0,317,0,369,0,348,0,313,0,258,0,260,0,341,0,223,0,275
-1.500000,-1,-1,1,0.657989,68.437733,68.139220,5.773711,3.945860,4.474662,3.800974,12.192544,30.271594,35.000000,0,0,327,0,399,0,415,0,303,0,444,0,502,0,327,0,189,0,168,0,354,0,115,0,102
0.000000,-1,-1,0,0.731955,103.996866,95.556852,3.898052,1.973142,-0.023191,-0.411682,7.233598,-5.010559,100.000000,1,0,312,0,346,0,285,0,289,0,432,0,427,0,341,0,217,0,239,0,368,0,212,0,258
3.000000,0,0,0,0.286989,89.877711,90.890393,2.197936,-5.401156,-7.398219,-3.028233,-8.038277,24.637417,35.000000,0,0,325,0,383,0,411,0,302,0,421,0,456,0,328,0,230,0,239,0,355,0,194,0,177
1.500000,-1,-1,1,0.000221,85.376849,108.765752,-5.135755,-2.557045,-8.562094,8.837450,39.809470,-18.712300,0.000000,1,0,332,0,401,0,440,0,310,0,437,0,351,0,321,0,194,0,246,0,348,0,198,0,259
-4.000000,-1,1,1,0.651657,102.573342,106.334463,-7.484438,-6.937487,-8.463298,5.332290,27.499541,39.313513,-35.000000,0,0,339,0,416,0,416,0,317,0,411,0,364,0,313,0,229,0,226,0,341,0,166,0,102
-3.000000,-1,1,0,0.441588,94.815626,63.709161,9.573580,-1.255029,9.078910,-0.648580,-12.046005,20.582514,100.000000,1,0,314,0,346,0,259,0,290,0,384,0,374,0,340,0,263,0,290,0,367,0,178,0,166
-4.000000,0,0,0,0.886988,68.989701,50.840588,-5.844966,1.096665,-7.096396,-5.367336,-11.709843,38.244567,100.000000,0,0,311,0,405,0,511,0,289,0,423,0,474,0,342,0,205,0,132,0,369,0,191,0,157
-3.000000,0,0,1,0.443117,78.487334,68.106489,3.914554,-3.738212,-5.578044,-2.796874,6.551463,5.710711,0.000000,0,0,333,0,393,0,420,0,310,0,436,0,486,0,321,0,212,0,199,0,347,0,170,0,118
1.500000,-1,1,1,0.887085,71.998039,87.343557,7.882400,0.930213,-5.699053,-8.936276,4.428077,11.230975,100.000000,1,0,312,0,365,0,388,0,288,0,445,0,462,0,342,0,220,0,262,0,369,0,195,0,153
0.000000,-1,-1,1,0.004426,108.658745,64.659356,5.553878,3.304642,9.258624,3.280919,-16.323171,0.094410,35.000000,0,0,327,0,339,0,286,0,304,0,393,0,377,0,326,0,243,0,259,0,353,0,195,0,157
4.000000,-1,1,1,0.898399,101.804830,68.897674,-5.603268,6.456585,-0.093269,-6.114514,15.240683,31.301321,-100.000000,1,0,354,0,369,0,376,0,332,0,404,0,292,0,298,0,209,0,249,0,326,0,219,0,282
-3.000000,-1,-1,1,0.928982,78.213116,108.592259,-8.808042,0.888000,-0.965832,-4.319451,36.327317,1.398193,-35.000000,0,0,340,0,425,0,472,0,318,0,470,0,496,0,312,0,169,0,148,0,340,0,164,0,221
-1.500000,1,-1,1,0.655562,87.821300,68.549267,-4.782221,1.152839,-5.205184,1.139292,2.991762,-0.529725,100.000000,0,0,311,0,397,0,451,0,289,0,420,0,420,0,341,0,200,0,187,0,369,0,141,0,102
-3.000000,1,0,0,0.532452,73.555758,96.328781,-4.403185,-2.956765,-3.426854,-4.351590,1.878144,38.111089,-35.000000,0,0,340,0,400,0,477,0,318,0,417,0,511,0,312,0,187,0,102,0,340,0,184,0,158
3.000000,1,0,1,0.253079,61.905761,77.848757,7.440419,-2.021601,0.475117,-3.658138,24.267192,4.400522,35.000000,0,0,326,0,424,0,412,0,303,0,474,0,511,0,327,0,181,0,132,0,354,0,139,0,102
1.500000,-1,-1,1,0.679914,86.279116,75.549388,-8.940894,-7.804310,-2.470185,8.311714,-19.487891,17.235619,0.000000,0,0,333,0,384,0,456,0,311,0,397,0,382,0,320,0,223,0,149,0,348,0,198,0,137
4.000000,1,1,0,0.167880,56.172617,70.004971,7.937600,3.623741,3.508815,-7.725371,-7.201142,4.697225,-100.000000,0,0,355,0,431,0,511,0,332,0,468,0,511,0,298,0,185,0,151,0,325,0,116,0,102
4.000000,1,-1,1,0.291270,57.392559,98.043889,5.641376,-7.720537,5.562253,4.150821,16.680690,-5.903973,100.000000,0,0,313,0,426,0,414,0,290,0,466,0,511,0,340,0,148,0,102,0,367,0,138,0,102
0.000000,-1,1,1,0.207523,72.344282,85.708320,-7.543330,-4.683492,-5.772998,7.740281,5.246012,23.519001,100.000000,0,0,311,0,442,0,511,0,289,0,425,0,446,0,341,0,195,0,133,0,369,0,187,0,177
4.000000,1,0,1,0.214210,93.049571,55.950027,8.873552,-4.999389,9.109997,8.171807,13.504015,18.258592,0.000000,1,0,335,0,346,0,292,0,311,0,428,0,374,0,319,0,219,0,276,0,345,0,188,0,151
-4.000000,1,1,0,0.140992,95.110376,58.144985,-6.404159,6.378970,4.090872,1.534433,-7.580532,36.945824,0.000000,1,0,334,0,388,0,472,0,311,0,379,0,290,0,319,0,229,0,218,0,347,0,195,0,183
1.500000,0,0,1,0.449599,51.308732,94.516486,-5.670111,9.226182,-3.465978,-5.686544,32.166512,33.915969,-100.000000,1,0,354,0,412,0,511,0,332,0,456,0,429,0,299,0,165,0,135,0,326,0,176,0,155
-3.000000,1,-1,1,0.363532,102.363162,57.839777,-8.661479,-9.723771,6.019185,7.346974,25.951102,3.280278,100.000000,0,0,312,0,381,0,403,0,290,0,392,0,321,0,340,0,132,0,102,0,368,0,196,0,230
0.000000,1,1,0,0.123938,102.195615,90.696620,0.871114,-0.758923,-7.383820,8.097801,-18.822677,27.180953,35.000000,1,0,325,0,370,0,431,0,302,0,388,0,338,0,328,0,260,0,322,0,355,0,212,0,211
-3.000000,-1,-1,0,0.435464,76.118799,58.793728,7.657652,6.580472,-8.039950,6.992872,-4.793741,9.638177,0.000000,1,0,333,0,385,0,378,0,309,0,405,0,460,0,321,0,255,0,275,0,348,0,175,0,174
4.000000,-1,-1,0,0.562902,109.647510,52.951726,8.441699,8.821182,2.817160,9.407945,-16.737841,-13.251866,35.000000,1,0,327,0,331,0,237,0,303,0,397,0,419,0,327,0,258,0,281,0,354,0,204,0,231
-4.000000,0,0,0,0.234637,89.697806,99.678570,-2.027762,-2.725630,-0.515134,-8.911505,-11.425992,39.136771,100.000000,1,0,312,0,391,0,433,0,289,0,376,0,326,0,341,0,252,0,260,0,368,0,189,0,195
1.500000,1,0,1,0.573033,86.068999,51.394974,-2.929945,-7.851056,0.334928,1.551547,14.598305,-18.589207,35.000000,0,0,326,0,408,0,428,0,303,0,425,0,421,0,327,0,197,0,173,0,354,0,160,0,108
1.500000,1,-1,1,0.855812,60.783136,98.536134,-8.624095,6.770168,-2.451746,9.972780,39.339683,3.876935,-35.000000,0,0,340,0,445,0,511,0,318,0,473,0,511,0,312,0,165,0,102,0,340,0,166,0,149
3.000000,1,0,0,0.368933,66.211348,86.457807,5.520087,-1.408352,-0.378394,-7.768374,39.647862,27.624247,35.000000,1,0,326,0,414,0,380,0,303,0,435,0,450,0,327,0,214,0,218,0,354,0,139,0,153
-3.000000,-1,1,0,0.481701,98.505399,82.015401,7.952846,2.718253,6.419527,2.131824,11.272384,39.982967,0.000000,1,0,334,0,359,0,264,0,311,0,406,0,397,0,319,0,243,0,269,0,346,0,171,0,194
