# padog.py 动作层入口 golden vectors（参考值 = 真版 padog 命名空间）
# action: 0=action_stand 1=action_sit 2=action_sit_direct 3=mainloop
#   （3 只用到 mainloop 的 inplace 服务 + _pose_anim_step 那两段；
#     所以 action=3 的行必须 pose_anim_active=1、crawl 三个量=0）
# 前置列: action,now_ms,pair,anim_start_ms,anim_end_ms,anim_hold_freeze,cur_h_goal,gait_mode,t,crawl_phase,crawl_until_ms,crawl_settle_until_ms,inplace_step_end_ms,direct_pose_freeze,pose_anim_active,front_y,rear_y,in_y,in_pit,in_rol,init_case,init_1p,init_1h,init_1s,init_2p,init_2h,init_2s,init_3p,init_3h,init_3s,init_4p,init_4h,init_4s
# 事后列: n_writes,duty0,duty1,duty2,duty3,duty4,duty5,duty6,duty7,duty8,duty9,duty10,duty11,direct_pose_freeze,pose_anim_active,pose_anim_hold_freeze,pose_anim_start_ms,pose_anim_end_ms,crawl_phase,crawl_until_ms,crawl_settle_until_ms,inplace_step_end_ms,spd,L,R,gait_mode,t,H_goal,R_H,PIT_goal,ROL_goal,X_goal,front_y,rear_y,init_case
# 事后那几个全局量就是「副作用有没有如实发生」的全部证据（成长手册 P-25）
# 所有事后浮点值都保证能被 float32 精确表示 => C 侧可以要求 0 容差
3,100750,0,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,329,274,297,311,292,361,324,326,308,347,311,229,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,101199,0,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,324,256,283,311,261,388,329,345,322,347,342,202,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,101200,0,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,324,256,283,311,261,388,329,345,322,347,342,201,0,0,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,101800,0,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,324,256,283,311,261,388,329,345,322,347,342,201,0,0,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,101200,0,100300,101200,1,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,324,256,283,311,261,388,329,345,322,347,342,201,1,0,1,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,100700,1,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,328,272,295,311,289,364,325,328,310,347,314,226,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,100300,0,100300,100300,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,333,292,311,311,324,333,320,308,295,347,279,256,0,1,0,100300,100300,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,100301,0,100300,100300,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,324,256,283,311,261,388,329,345,322,347,342,201,0,0,0,100300,100300,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,100200,0,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,333,292,311,311,324,333,320,308,295,347,279,256,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,100600,0,100300,101200,0,81.000000,0,0.000000,0,0,0,0,0,1,0.000000,0.000000,18,0,0,0,11,22,33,44,55,66,77,88,99,111,122,133,12,123,139,167,354,358,422,205,239,261,276,323,308,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0.000000,0.000000,0
3,100300,0,100300,101200,0,81.000000,0,0.000000,0,0,0,100800,0,1,0.000000,0.000000,18,0,0,1,102,84,92,96,91,85,108,78,68,92,98,102,12,333,292,311,311,324,333,320,308,295,347,279,256,0,1,0,100300,101200,0,0,0,0,3.000000,1,1,0,0.000000,81.000000,81,0,0,18,0,0,0
3,100300,0,100300,101200,0,81.000000,0,0.000000,0,0,0,99800,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,333,292,311,311,324,333,320,308,295,347,279,256,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0,0,0
3,100300,0,100300,101200,0,81.000000,0,0.000000,0,0,0,100300,0,1,0.000000,0.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,333,292,311,311,324,333,320,308,295,347,279,256,0,1,0,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0,0,0
3,101200,0,100300,101200,1,81.000000,0,0.000000,0,0,0,100800,0,1,0.000000,0.000000,18,0,0,1,102,84,92,96,91,85,108,78,68,92,98,102,12,324,256,283,311,261,388,329,345,322,347,342,201,1,0,1,100300,101200,0,0,0,0,0,0,0,0,0.000000,81.000000,81,0,0,18,0,0,1
3,100400,0,100300,101200,0,81.000000,0,0.000000,0,0,0,100800,0,1,4.000000,-6.000000,18,0,0,0,102,84,92,96,91,85,108,78,68,92,98,102,12,332,288,308,311,317,339,321,312,298,347,286,250,0,1,0,100300,101200,0,0,0,0,3.000000,1,1,0,0.000000,81.000000,81,0,0,18,0,0,0
